model,model_label,experiment,condition_id,example_id,mode,prompt_variant,family,segment,layer,k,normalize_hidden_states,token_count,valid_token_count,valid,mean_lid,invalid_reason,segment_parse_status,correct,answer_parse_status,gold_answer,model_answer,model_sort_key,condition,segment_label
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000225__repetitive_filler__no_think,gsm8k_test_000225,no_think,repetitive_filler,,full_output,13,10,False,44,44,True,11.797833442687988,,ok,1.0,ok,9.0,9.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000225__repetitive_filler__no_think,gsm8k_test_000225,no_think,repetitive_filler,,full_output,20,10,False,44,44,True,11.916061401367188,,ok,1.0,ok,9.0,9.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000225__repetitive_filler__no_think,gsm8k_test_000225,no_think,repetitive_filler,,answer_segment,6,10,False,44,44,True,13.433284759521484,,ok,1.0,ok,9.0,9.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000225__repetitive_filler__no_think,gsm8k_test_000225,no_think,repetitive_filler,,answer_segment,13,10,False,44,44,True,11.797833442687988,,ok,1.0,ok,9.0,9.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000225__repetitive_filler__no_think,gsm8k_test_000225,no_think,repetitive_filler,,answer_segment,20,10,False,44,44,True,11.916061401367188,,ok,1.0,ok,9.0,9.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000226__canonical__no_think,gsm8k_test_000226,no_think,canonical,,full_output,6,10,False,66,66,True,13.82594394683838,,ok,0.0,ok,33.0,42.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000226__canonical__no_think,gsm8k_test_000226,no_think,canonical,,full_output,13,10,False,66,66,True,14.63795566558838,,ok,0.0,ok,33.0,42.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000226__canonical__no_think,gsm8k_test_000226,no_think,canonical,,full_output,20,10,False,66,66,True,13.895804405212402,,ok,0.0,ok,33.0,42.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000226__canonical__no_think,gsm8k_test_000226,no_think,canonical,,answer_segment,6,10,False,66,66,True,13.82594394683838,,ok,0.0,ok,33.0,42.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000226__canonical__no_think,gsm8k_test_000226,no_think,canonical,,answer_segment,13,10,False,66,66,True,14.63795566558838,,ok,0.0,ok,33.0,42.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000226__canonical__no_think,gsm8k_test_000226,no_think,canonical,,answer_segment,20,10,False,66,66,True,13.895804405212402,,ok,0.0,ok,33.0,42.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000226__irrelevant_context__no_think,gsm8k_test_000226,no_think,irrelevant_context,,full_output,6,10,False,62,62,True,13.652606964111328,,ok,0.0,ok,33.0,46.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000226__irrelevant_context__no_think,gsm8k_test_000226,no_think,irrelevant_context,,full_output,13,10,False,62,62,True,12.730142593383787,,ok,0.0,ok,33.0,46.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000226__irrelevant_context__no_think,gsm8k_test_000226,no_think,irrelevant_context,,full_output,20,10,False,62,62,True,13.600421905517578,,ok,0.0,ok,33.0,46.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000226__irrelevant_context__no_think,gsm8k_test_000226,no_think,irrelevant_context,,answer_segment,6,10,False,62,62,True,13.652606964111328,,ok,0.0,ok,33.0,46.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000226__irrelevant_context__no_think,gsm8k_test_000226,no_think,irrelevant_context,,answer_segment,13,10,False,62,62,True,12.730142593383787,,ok,0.0,ok,33.0,46.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000226__irrelevant_context__no_think,gsm8k_test_000226,no_think,irrelevant_context,,answer_segment,20,10,False,62,62,True,13.600421905517578,,ok,0.0,ok,33.0,46.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000226__repetitive_filler__no_think,gsm8k_test_000226,no_think,repetitive_filler,,full_output,6,10,False,61,61,True,13.471463203430176,,ok,0.0,ok,33.0,42.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000226__repetitive_filler__no_think,gsm8k_test_000226,no_think,repetitive_filler,,full_output,13,10,False,61,61,True,12.738167762756348,,ok,0.0,ok,33.0,42.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000226__repetitive_filler__no_think,gsm8k_test_000226,no_think,repetitive_filler,,full_output,20,10,False,61,61,True,12.821648597717283,,ok,0.0,ok,33.0,42.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000226__repetitive_filler__no_think,gsm8k_test_000226,no_think,repetitive_filler,,answer_segment,6,10,False,61,61,True,13.471463203430176,,ok,0.0,ok,33.0,42.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000226__repetitive_filler__no_think,gsm8k_test_000226,no_think,repetitive_filler,,answer_segment,13,10,False,61,61,True,12.738167762756348,,ok,0.0,ok,33.0,42.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000226__repetitive_filler__no_think,gsm8k_test_000226,no_think,repetitive_filler,,answer_segment,20,10,False,61,61,True,12.821648597717283,,ok,0.0,ok,33.0,42.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000235__canonical__no_think,gsm8k_test_000235,no_think,canonical,,full_output,6,10,False,38,38,True,14.46160125732422,,ok,1.0,ok,10.0,10.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000235__canonical__no_think,gsm8k_test_000235,no_think,canonical,,full_output,13,10,False,38,38,True,12.18017578125,,ok,1.0,ok,10.0,10.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000235__canonical__no_think,gsm8k_test_000235,no_think,canonical,,full_output,20,10,False,38,38,True,12.859540939331056,,ok,1.0,ok,10.0,10.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000235__canonical__no_think,gsm8k_test_000235,no_think,canonical,,answer_segment,6,10,False,38,38,True,14.46160125732422,,ok,1.0,ok,10.0,10.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000235__canonical__no_think,gsm8k_test_000235,no_think,canonical,,answer_segment,13,10,False,38,38,True,12.18017578125,,ok,1.0,ok,10.0,10.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000235__canonical__no_think,gsm8k_test_000235,no_think,canonical,,answer_segment,20,10,False,38,38,True,12.859540939331056,,ok,1.0,ok,10.0,10.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000235__irrelevant_context__no_think,gsm8k_test_000235,no_think,irrelevant_context,,full_output,6,10,False,43,43,True,13.117623329162598,,ok,1.0,ok,10.0,10.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000235__irrelevant_context__no_think,gsm8k_test_000235,no_think,irrelevant_context,,full_output,13,10,False,43,43,True,12.359540939331056,,ok,1.0,ok,10.0,10.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000235__irrelevant_context__no_think,gsm8k_test_000235,no_think,irrelevant_context,,full_output,20,10,False,43,43,True,12.837623596191406,,ok,1.0,ok,10.0,10.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000235__irrelevant_context__no_think,gsm8k_test_000235,no_think,irrelevant_context,,answer_segment,6,10,False,43,43,True,13.117623329162598,,ok,1.0,ok,10.0,10.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000235__irrelevant_context__no_think,gsm8k_test_000235,no_think,irrelevant_context,,answer_segment,13,10,False,43,43,True,12.359540939331056,,ok,1.0,ok,10.0,10.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000235__irrelevant_context__no_think,gsm8k_test_000235,no_think,irrelevant_context,,answer_segment,20,10,False,43,43,True,12.837623596191406,,ok,1.0,ok,10.0,10.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000235__repetitive_filler__no_think,gsm8k_test_000235,no_think,repetitive_filler,,full_output,6,10,False,37,37,True,14.8244047164917,,ok,1.0,ok,10.0,10.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000235__repetitive_filler__no_think,gsm8k_test_000235,no_think,repetitive_filler,,full_output,13,10,False,37,37,True,13.241872787475586,,ok,1.0,ok,10.0,10.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000235__repetitive_filler__no_think,gsm8k_test_000235,no_think,repetitive_filler,,full_output,20,10,False,37,37,True,13.089492797851562,,ok,1.0,ok,10.0,10.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000235__repetitive_filler__no_think,gsm8k_test_000235,no_think,repetitive_filler,,answer_segment,6,10,False,37,37,True,14.8244047164917,,ok,1.0,ok,10.0,10.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000235__repetitive_filler__no_think,gsm8k_test_000235,no_think,repetitive_filler,,answer_segment,13,10,False,37,37,True,13.241872787475586,,ok,1.0,ok,10.0,10.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000235__repetitive_filler__no_think,gsm8k_test_000235,no_think,repetitive_filler,,answer_segment,20,10,False,37,37,True,13.089492797851562,,ok,1.0,ok,10.0,10.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000246__canonical__no_think,gsm8k_test_000246,no_think,canonical,,full_output,6,10,False,60,60,True,18.098419189453125,,ok,1.0,ok,27000.0,27000.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000246__canonical__no_think,gsm8k_test_000246,no_think,canonical,,full_output,13,10,False,60,60,True,15.301034927368164,,ok,1.0,ok,27000.0,27000.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000246__canonical__no_think,gsm8k_test_000246,no_think,canonical,,full_output,20,10,False,60,60,True,14.25080680847168,,ok,1.0,ok,27000.0,27000.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000246__canonical__no_think,gsm8k_test_000246,no_think,canonical,,answer_segment,6,10,False,60,60,True,18.098419189453125,,ok,1.0,ok,27000.0,27000.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000246__canonical__no_think,gsm8k_test_000246,no_think,canonical,,answer_segment,13,10,False,60,60,True,15.301034927368164,,ok,1.0,ok,27000.0,27000.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000246__canonical__no_think,gsm8k_test_000246,no_think,canonical,,answer_segment,20,10,False,60,60,True,14.25080680847168,,ok,1.0,ok,27000.0,27000.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000246__irrelevant_context__no_think,gsm8k_test_000246,no_think,irrelevant_context,,full_output,6,10,False,65,65,True,17.356700897216797,,ok,1.0,ok,27000.0,27000.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000246__irrelevant_context__no_think,gsm8k_test_000246,no_think,irrelevant_context,,full_output,13,10,False,65,65,True,17.022716522216797,,ok,1.0,ok,27000.0,27000.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000246__irrelevant_context__no_think,gsm8k_test_000246,no_think,irrelevant_context,,full_output,20,10,False,65,65,True,13.864768981933594,,ok,1.0,ok,27000.0,27000.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000246__irrelevant_context__no_think,gsm8k_test_000246,no_think,irrelevant_context,,answer_segment,6,10,False,65,65,True,17.356700897216797,,ok,1.0,ok,27000.0,27000.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000246__irrelevant_context__no_think,gsm8k_test_000246,no_think,irrelevant_context,,answer_segment,13,10,False,65,65,True,17.022716522216797,,ok,1.0,ok,27000.0,27000.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000246__irrelevant_context__no_think,gsm8k_test_000246,no_think,irrelevant_context,,answer_segment,20,10,False,65,65,True,13.864768981933594,,ok,1.0,ok,27000.0,27000.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000246__repetitive_filler__no_think,gsm8k_test_000246,no_think,repetitive_filler,,full_output,6,10,False,52,52,True,12.82242488861084,,ok,1.0,ok,27000.0,27000.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000246__repetitive_filler__no_think,gsm8k_test_000246,no_think,repetitive_filler,,full_output,13,10,False,52,52,True,13.470041275024414,,ok,1.0,ok,27000.0,27000.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000246__repetitive_filler__no_think,gsm8k_test_000246,no_think,repetitive_filler,,full_output,20,10,False,52,52,True,12.435606002807615,,ok,1.0,ok,27000.0,27000.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000246__repetitive_filler__no_think,gsm8k_test_000246,no_think,repetitive_filler,,answer_segment,6,10,False,52,52,True,12.82242488861084,,ok,1.0,ok,27000.0,27000.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000246__repetitive_filler__no_think,gsm8k_test_000246,no_think,repetitive_filler,,answer_segment,13,10,False,52,52,True,13.470041275024414,,ok,1.0,ok,27000.0,27000.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000246__repetitive_filler__no_think,gsm8k_test_000246,no_think,repetitive_filler,,answer_segment,20,10,False,52,52,True,12.435606002807615,,ok,1.0,ok,27000.0,27000.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000279__canonical__no_think,gsm8k_test_000279,no_think,canonical,,full_output,6,10,False,40,40,True,16.120702743530273,,ok,1.0,ok,6.0,6.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000279__canonical__no_think,gsm8k_test_000279,no_think,canonical,,full_output,13,10,False,40,40,True,16.35372543334961,,ok,1.0,ok,6.0,6.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000279__canonical__no_think,gsm8k_test_000279,no_think,canonical,,full_output,20,10,False,40,40,True,13.021291732788086,,ok,1.0,ok,6.0,6.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000279__canonical__no_think,gsm8k_test_000279,no_think,canonical,,answer_segment,6,10,False,40,40,True,16.120702743530273,,ok,1.0,ok,6.0,6.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000279__canonical__no_think,gsm8k_test_000279,no_think,canonical,,answer_segment,13,10,False,40,40,True,16.35372543334961,,ok,1.0,ok,6.0,6.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000279__canonical__no_think,gsm8k_test_000279,no_think,canonical,,answer_segment,20,10,False,40,40,True,13.021291732788086,,ok,1.0,ok,6.0,6.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000279__irrelevant_context__no_think,gsm8k_test_000279,no_think,irrelevant_context,,full_output,6,10,False,44,44,True,16.202482223510742,,ok,1.0,ok,6.0,6.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000279__irrelevant_context__no_think,gsm8k_test_000279,no_think,irrelevant_context,,full_output,13,10,False,44,44,True,15.187128067016602,,ok,1.0,ok,6.0,6.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000279__irrelevant_context__no_think,gsm8k_test_000279,no_think,irrelevant_context,,full_output,20,10,False,44,44,True,13.617141723632812,,ok,1.0,ok,6.0,6.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000279__irrelevant_context__no_think,gsm8k_test_000279,no_think,irrelevant_context,,answer_segment,6,10,False,44,44,True,16.202482223510742,,ok,1.0,ok,6.0,6.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000279__irrelevant_context__no_think,gsm8k_test_000279,no_think,irrelevant_context,,answer_segment,13,10,False,44,44,True,15.187128067016602,,ok,1.0,ok,6.0,6.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000279__irrelevant_context__no_think,gsm8k_test_000279,no_think,irrelevant_context,,answer_segment,20,10,False,44,44,True,13.617141723632812,,ok,1.0,ok,6.0,6.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000279__repetitive_filler__no_think,gsm8k_test_000279,no_think,repetitive_filler,,full_output,6,10,False,44,44,True,15.399523735046388,,ok,1.0,ok,6.0,6.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000279__repetitive_filler__no_think,gsm8k_test_000279,no_think,repetitive_filler,,full_output,13,10,False,44,44,True,13.408559799194336,,ok,1.0,ok,6.0,6.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000279__repetitive_filler__no_think,gsm8k_test_000279,no_think,repetitive_filler,,full_output,20,10,False,44,44,True,12.661786079406738,,ok,1.0,ok,6.0,6.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000279__repetitive_filler__no_think,gsm8k_test_000279,no_think,repetitive_filler,,answer_segment,6,10,False,44,44,True,15.399523735046388,,ok,1.0,ok,6.0,6.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000279__repetitive_filler__no_think,gsm8k_test_000279,no_think,repetitive_filler,,answer_segment,13,10,False,44,44,True,13.408559799194336,,ok,1.0,ok,6.0,6.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000279__repetitive_filler__no_think,gsm8k_test_000279,no_think,repetitive_filler,,answer_segment,20,10,False,44,44,True,12.661786079406738,,ok,1.0,ok,6.0,6.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000298__canonical__no_think,gsm8k_test_000298,no_think,canonical,,full_output,6,10,False,54,54,True,17.485483169555664,,ok,0.0,ok,500.0,350.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000298__canonical__no_think,gsm8k_test_000298,no_think,canonical,,full_output,13,10,False,54,54,True,14.743958473205566,,ok,0.0,ok,500.0,350.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000298__canonical__no_think,gsm8k_test_000298,no_think,canonical,,full_output,20,10,False,54,54,True,13.55500030517578,,ok,0.0,ok,500.0,350.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000298__canonical__no_think,gsm8k_test_000298,no_think,canonical,,answer_segment,6,10,False,54,54,True,17.485483169555664,,ok,0.0,ok,500.0,350.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000298__canonical__no_think,gsm8k_test_000298,no_think,canonical,,answer_segment,13,10,False,54,54,True,14.743958473205566,,ok,0.0,ok,500.0,350.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000298__canonical__no_think,gsm8k_test_000298,no_think,canonical,,answer_segment,20,10,False,54,54,True,13.55500030517578,,ok,0.0,ok,500.0,350.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000298__irrelevant_context__no_think,gsm8k_test_000298,no_think,irrelevant_context,,full_output,6,10,False,45,45,True,18.06538963317871,,ok,0.0,ok,500.0,350.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000298__irrelevant_context__no_think,gsm8k_test_000298,no_think,irrelevant_context,,full_output,13,10,False,45,45,True,14.953076362609863,,ok,0.0,ok,500.0,350.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000298__irrelevant_context__no_think,gsm8k_test_000298,no_think,irrelevant_context,,full_output,20,10,False,45,45,True,13.59457778930664,,ok,0.0,ok,500.0,350.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000298__irrelevant_context__no_think,gsm8k_test_000298,no_think,irrelevant_context,,answer_segment,6,10,False,45,45,True,18.06538963317871,,ok,0.0,ok,500.0,350.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000298__irrelevant_context__no_think,gsm8k_test_000298,no_think,irrelevant_context,,answer_segment,13,10,False,45,45,True,14.953076362609863,,ok,0.0,ok,500.0,350.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000298__irrelevant_context__no_think,gsm8k_test_000298,no_think,irrelevant_context,,answer_segment,20,10,False,45,45,True,13.59457778930664,,ok,0.0,ok,500.0,350.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000298__repetitive_filler__no_think,gsm8k_test_000298,no_think,repetitive_filler,,full_output,6,10,False,47,47,True,16.868484497070312,,ok,0.0,ok,500.0,350.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000298__repetitive_filler__no_think,gsm8k_test_000298,no_think,repetitive_filler,,full_output,13,10,False,47,47,True,15.028973579406738,,ok,0.0,ok,500.0,350.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000298__repetitive_filler__no_think,gsm8k_test_000298,no_think,repetitive_filler,,full_output,20,10,False,47,47,True,13.446090698242188,,ok,0.0,ok,500.0,350.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000298__repetitive_filler__no_think,gsm8k_test_000298,no_think,repetitive_filler,,answer_segment,6,10,False,47,47,True,16.868484497070312,,ok,0.0,ok,500.0,350.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000298__repetitive_filler__no_think,gsm8k_test_000298,no_think,repetitive_filler,,answer_segment,13,10,False,47,47,True,15.028973579406738,,ok,0.0,ok,500.0,350.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000298__repetitive_filler__no_think,gsm8k_test_000298,no_think,repetitive_filler,,answer_segment,20,10,False,47,47,True,13.446090698242188,,ok,0.0,ok,500.0,350.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000316__canonical__no_think,gsm8k_test_000316,no_think,canonical,,full_output,6,10,False,50,50,True,13.82249641418457,,ok,0.0,ok,156.0,168.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000316__canonical__no_think,gsm8k_test_000316,no_think,canonical,,full_output,13,10,False,50,50,True,14.186759948730469,,ok,0.0,ok,156.0,168.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000316__canonical__no_think,gsm8k_test_000316,no_think,canonical,,full_output,20,10,False,50,50,True,13.310721397399902,,ok,0.0,ok,156.0,168.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000316__canonical__no_think,gsm8k_test_000316,no_think,canonical,,answer_segment,6,10,False,50,50,True,13.82249641418457,,ok,0.0,ok,156.0,168.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000316__canonical__no_think,gsm8k_test_000316,no_think,canonical,,answer_segment,13,10,False,50,50,True,14.186759948730469,,ok,0.0,ok,156.0,168.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000316__canonical__no_think,gsm8k_test_000316,no_think,canonical,,answer_segment,20,10,False,50,50,True,13.310721397399902,,ok,0.0,ok,156.0,168.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000316__irrelevant_context__no_think,gsm8k_test_000316,no_think,irrelevant_context,,full_output,6,10,False,50,50,True,13.928814888000488,,ok,1.0,ok,156.0,156.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000316__irrelevant_context__no_think,gsm8k_test_000316,no_think,irrelevant_context,,full_output,13,10,False,50,50,True,14.161036491394045,,ok,1.0,ok,156.0,156.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000316__irrelevant_context__no_think,gsm8k_test_000316,no_think,irrelevant_context,,full_output,20,10,False,50,50,True,13.28342628479004,,ok,1.0,ok,156.0,156.0,32.0,irrelevant_context,no_think_full
