model,model_label,model_sort_key,experiment,condition,example_id,mode,prompt_variant,family,correct,segment,segment_label,layer,source,n_tokens,valid_tokens,low_lid_threshold,mean_lid,min_lid,max_lid,variance_lid,auc_lid,fraction_below_low_threshold,slope_lid,early_late_diff
Qwen_Qwen3-32B,32B,32.0,exp_a,templatic_repetition,templatic_repetition_05,no_think,degenerate,templatic_repetition,,full_output,no_think_full,20,per_sample,177,177,0.9822028279304504,2.8061325651104165,0.7670162320137024,161.21734619140625,153.47709020677988,2.242597521028739,0.20903954802259886,1.5985696569803187,0.7741957849926417
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000003,no_think,canonical,,True,full_output,no_think_full,6,cross_model,46,46,4.553581237792969,11.034231564273005,2.5518243312835693,30.94235610961914,55.157515798690305,10.837553919686213,0.15217391304347827,1.5630226128637295,2.399026195208231
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000003,no_think,canonical,,True,full_output,no_think_full,13,cross_model,46,46,5.254629611968994,11.832826080529586,3.0808162689208984,39.38795471191406,48.96718111640253,11.603496683968439,0.10869565217391304,-0.5270662539320655,1.737405141194662
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000003,no_think,canonical,,True,full_output,no_think_full,20,cross_model,46,46,6.391251564025879,11.762144389359847,4.309791088104248,25.03875160217285,32.50847956202935,11.687603992886013,0.13043478260869565,-3.9891740192868497,-1.9549699624379482
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000010,no_think,canonical,,False,full_output,no_think_full,6,cross_model,87,87,4.553581237792969,14.31706132011852,2.1995933055877686,86.74333953857422,231.29382077336695,13.88492253214814,0.1839080459770115,-1.5384318522151479,-2.0744276155125014
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000010,no_think,canonical,,False,full_output,no_think_full,13,cross_model,87,87,5.254629611968994,13.4905935073721,3.083040475845337,46.240997314453125,73.19644365378154,13.247642397880556,0.14942528735632185,-2.251827558379939,-2.578622687946666
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000010,no_think,canonical,,False,full_output,no_think_full,20,cross_model,87,87,6.391251564025879,12.999569273543084,4.810989856719971,30.298622131347656,28.51195678785739,12.87069205905116,0.09195402298850575,-4.014506987269772,-3.431781552054664
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000052,no_think,canonical,,False,full_output,no_think_full,6,cross_model,60,60,4.553581237792969,16.338153942426047,3.257326126098633,46.7739143371582,134.9327024215402,16.235313698396844,0.08333333333333333,-16.246490881091255,-11.279858859380086
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000052,no_think,canonical,,False,full_output,no_think_full,13,cross_model,60,60,5.254629611968994,13.821298845609029,4.28362512588501,41.96892547607422,69.19786542619461,13.57516459287223,0.1,-11.52388819788323,-7.860122330983481
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000052,no_think,canonical,,False,full_output,no_think_full,20,cross_model,60,60,6.391251564025879,12.947351666291555,3.4728810787200928,39.85776138305664,51.28377801543192,12.800369282900277,0.11666666666666667,-8.664430792214421,-6.2822975794474285
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000993,no_think,canonical,,False,full_output,no_think_full,6,per_sample,56,56,4.553581237792969,13.39120505111558,3.4110522270202637,50.90385055541992,98.700167156604,13.23312641924078,0.08928571428571429,8.95683781948305,7.696371572358268
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000993,no_think,canonical,,False,full_output,no_think_full,13,per_sample,56,56,5.254629611968994,12.00085500734193,3.9572994709014893,34.972530364990234,35.185278519078445,11.829024804722176,0.07142857142857142,4.162043289582537,3.4704325880323132
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000993,no_think,canonical,,False,full_output,no_think_full,20,per_sample,56,56,6.391251564025879,12.046850877148765,5.984560012817383,35.239479064941406,33.596291762742055,11.88761389472268,0.07142857142857142,4.616394094058446,3.416531664984568
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000003,no_think,irrelevant_context,,True,full_output,no_think_full,6,cross_model,47,47,4.553581237792969,11.635379542695715,2.548940658569336,44.62900161743164,92.0198011328523,11.384964108467102,0.14893617021276595,-0.9795280441324797,-0.6030269463857021
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000003,no_think,irrelevant_context,,True,full_output,no_think_full,13,cross_model,47,47,5.254629611968994,11.85983135852408,3.619351863861084,34.56006622314453,45.86867608841174,11.610198223072548,0.10638297872340426,1.0571828281625748,2.127752900123596
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000003,no_think,irrelevant_context,,True,full_output,no_think_full,20,cross_model,47,47,6.391251564025879,11.568210398897211,4.742071151733398,24.478099822998047,31.808256776809213,11.476676889087841,0.1702127659574468,-3.1018591637307025,-1.5441381931304932
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000010,no_think,irrelevant_context,,False,full_output,no_think_full,6,cross_model,55,55,4.553581237792969,13.76171700737693,2.656463146209717,48.52839660644531,115.39452120009406,13.667896800571015,0.09090909090909091,-9.315284709496924,-5.295380864824569
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000010,no_think,irrelevant_context,,False,full_output,no_think_full,13,cross_model,55,55,5.254629611968994,13.685163120789962,2.4741287231445312,43.9801025390625,79.1587891855109,13.38944638658453,0.16363636363636364,-6.697619402563395,-3.4870723485946655
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000010,no_think,irrelevant_context,,False,full_output,no_think_full,20,cross_model,55,55,6.391251564025879,12.7061326156963,2.622037172317505,27.556461334228516,30.98477249420256,12.589461896154617,0.09090909090909091,-7.541591835021958,-4.8515812669481555
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000052,no_think,irrelevant_context,,True,full_output,no_think_full,6,cross_model,51,51,4.553581237792969,17.047060583152025,4.274375915527344,43.697906494140625,120.13140038766322,16.92513767242432,0.0392156862745098,-12.658328390768736,-8.998583500201885
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000052,no_think,irrelevant_context,,True,full_output,no_think_full,13,cross_model,51,51,5.254629611968994,14.669901903937845,3.458193063735962,54.10813522338867,95.08115599397372,14.518078632354738,0.0784313725490196,-11.52071958537554,-7.691959564502422
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000052,no_think,irrelevant_context,,True,full_output,no_think_full,20,cross_model,51,51,6.391251564025879,15.716176696852141,4.976280212402344,46.65727233886719,84.97414338964545,15.627812910079957,0.0784313725490196,-10.786574156575604,-8.37459531197181
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000075,no_think,irrelevant_context,,True,full_output,no_think_full,6,per_sample,52,52,4.553581237792969,13.602645482008274,1.7082303762435913,32.59396743774414,80.66663709191062,13.514582804605071,0.11538461538461539,-8.503511603667528,-5.8056919758136445
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000075,no_think,irrelevant_context,,True,full_output,no_think_full,13,per_sample,52,52,5.254629611968994,15.814438228423779,2.213608980178833,43.67898941040039,84.06914954964473,15.446964913723514,0.07692307692307693,-9.060315019160457,-7.3228224974412175
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000075,no_think,irrelevant_context,,True,full_output,no_think_full,20,per_sample,52,52,6.391251564025879,13.655756996228146,4.059180736541748,43.29829406738281,62.2776052030399,13.332104112587723,0.09615384615384616,-6.774530293460498,-5.5479303506704465
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_000003,no_think,repetitive_filler,,True,full_output,no_think_full,6,cross_model,45,45,4.553581237792969,11.887666977776421,3.719022750854492,37.10218048095703,78.46170278883824,11.72666703570973,0.08888888888888889,-0.19636310632677478,0.028281132380168827
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_000003,no_think,repetitive_filler,,True,full_output,no_think_full,13,cross_model,45,45,5.254629611968994,11.630587969885932,4.747951984405518,36.602169036865234,49.553688914004006,11.27835580435666,0.1111111111111111,0.22519183504409357,1.1897724469502773
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_000003,no_think,repetitive_filler,,True,full_output,no_think_full,20,cross_model,45,45,6.391251564025879,10.842866802215577,4.951906204223633,24.51625633239746,27.908849610581154,10.733279260722073,0.15555555555555556,-5.124485787101407,-3.388678550720215
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_000010,no_think,repetitive_filler,,False,full_output,no_think_full,6,cross_model,64,64,4.553581237792969,13.985550373792648,1.9165186882019043,43.7002067565918,121.55773398069819,13.793951821705653,0.109375,-6.328216837461181,-1.269188567996025
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_000010,no_think,repetitive_filler,,False,full_output,no_think_full,13,cross_model,64,64,5.254629611968994,14.491881292313337,2.362657308578491,53.334693908691406,90.63222703930346,14.336081410211232,0.09375,-7.693550750269353,-3.0287688076496124
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_000010,no_think,repetitive_filler,,False,full_output,no_think_full,20,cross_model,64,64,6.391251564025879,13.330328948795795,3.151360273361206,31.202577590942383,36.8644112515086,13.212356877705409,0.0625,-5.894950248874159,-2.341897591948509
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_000052,no_think,repetitive_filler,,False,full_output,no_think_full,6,cross_model,53,53,4.553581237792969,16.35060107033208,4.3873209953308105,43.553993225097656,112.59653268925176,16.30239037367014,0.018867924528301886,-11.002950200494729,-9.287675482886177
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_000052,no_think,repetitive_filler,,False,full_output,no_think_full,13,cross_model,53,53,5.254629611968994,14.629911620661897,4.9905548095703125,38.49449157714844,51.563585971482894,14.386065263014572,0.03773584905660377,-5.494341184508117,-3.50645215170724
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_000052,no_think,repetitive_filler,,False,full_output,no_think_full,20,cross_model,53,53,6.391251564025879,14.502288935319433,5.652838230133057,36.83243942260742,51.39972029919822,14.380716644800627,0.05660377358490566,-5.32394757460748,-2.8145441327776215
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_001095,no_think,repetitive_filler,,True,full_output,no_think_full,6,per_sample,55,55,4.553581237792969,13.828543923117898,3.764944076538086,38.75052261352539,82.39494270817625,13.587527451691805,0.03636363636363636,0.3311342518051046,1.536214351654051
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_001095,no_think,repetitive_filler,,True,full_output,no_think_full,13,per_sample,55,55,5.254629611968994,13.655455519936302,3.8743093013763428,47.016300201416016,57.643980855403306,13.45710904509933,0.07272727272727272,0.6315959846818793,2.0893835851124365
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_001095,no_think,repetitive_filler,,True,full_output,no_think_full,20,per_sample,55,55,6.391251564025879,13.470776531913064,3.935915946960449,29.887544631958008,31.195567431697064,13.382176708292079,0.10909090909090909,-0.9289340118309061,-0.06539719445364867
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_000007,no_think,canonical,,False,full_output,no_think_full,6,cross_model,62,62,2.7019963026046754,15.424037633403655,2.6753592491149902,76.20887756347656,249.1805221617259,15.282078078535736,0.03225806451612903,-15.868103665324032,-11.969939559698105
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_000007,no_think,canonical,,False,full_output,no_think_full,13,cross_model,62,62,4.280305862426758,12.99003001566856,2.5611860752105713,43.649131774902344,73.29172478160595,12.834312083291229,0.06451612903225806,-9.284623928700002,-7.737816795706749
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_000007,no_think,canonical,,False,full_output,no_think_full,20,cross_model,62,62,6.492033863067627,12.477225149831463,3.375542640686035,32.605892181396484,39.84533131834986,12.378151119732468,0.08064516129032258,-9.386560995274799,-7.059236288070679
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_000031,no_think,canonical,,False,full_output,no_think_full,6,cross_model,80,80,2.7019963026046754,12.180452147126198,2.05403733253479,51.5276985168457,111.953954509498,12.066816115681126,0.075,-7.226661966244369,-4.289065182209013
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_000031,no_think,canonical,,False,full_output,no_think_full,13,cross_model,80,80,4.280305862426758,13.623263165354729,2.2779035568237305,62.54909896850586,105.16770972668796,13.24368239958075,0.2125,-2.7749056080977055,-1.874319684505462
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_000031,no_think,canonical,,False,full_output,no_think_full,20,cross_model,80,80,6.492033863067627,13.371553319692612,2.788496732711792,50.40682601928711,60.138338639928875,13.26384054859982,0.1625,-2.4237311376465698,-1.5201060533523556
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_000054,no_think,canonical,,False,full_output,no_think_full,6,cross_model,39,39,2.7019963026046754,13.97960544243837,3.5651397705078125,39.4459342956543,101.92428849430793,13.570967134676481,0.0,2.17393871454092,4.41835403442383
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_000054,no_think,canonical,,False,full_output,no_think_full,13,cross_model,39,39,4.280305862426758,15.16205149430495,4.239068031311035,58.74973678588867,111.842811462483,14.966971422496593,0.02564102564102564,-7.330871571027316,-3.624908685684204
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_000054,no_think,canonical,,False,full_output,no_think_full,20,cross_model,39,39,6.492033863067627,14.00239086151123,4.973269462585449,45.7015495300293,76.8959350744796,13.955298084961742,0.10256410256410256,-8.183009994946994,-5.658222675323488
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_001013,no_think,canonical,,True,full_output,no_think_full,6,per_sample,77,77,2.7019963026046754,17.763375489742725,3.403902769088745,82.06070709228516,236.94064498518864,17.686713842969187,0.0,-17.578342301028584,-10.675478196144102
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_001013,no_think,canonical,,True,full_output,no_think_full,13,per_sample,77,77,4.280305862426758,16.438833986009872,4.603682994842529,57.819984436035156,120.0554132195698,16.22482919692993,0.0,-11.024201496974092,-7.861935234069826
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_001013,no_think,canonical,,True,full_output,no_think_full,20,per_sample,77,77,6.492033863067627,15.011511932719838,4.096796989440918,49.91727828979492,61.33378688779011,14.875011136657312,0.05194805194805195,-6.630611420630456,-4.68375163078308
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000007,think,canonical,,True,full_output,think_full,6,cross_model,256,256,2.7019963026046754,22.521988273132592,1.5990477800369263,380.28778076171875,2036.1851294571943,22.28917429371262,0.14453125,-35.65794672156367,-30.659194887601416
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000007,think,canonical,,True,full_output,think_full,13,cross_model,256,256,4.280305862426758,15.392334445379674,3.0686964988708496,109.87606048583984,271.1809436225833,15.365496048949794,0.109375,-7.776201804690535,-7.0654196739196795
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000007,think,canonical,,True,full_output,think_full,20,cross_model,256,256,6.492033863067627,16.505738692358136,4.395867347717285,67.84071350097656,110.05040080556665,16.534237558549304,0.07421875,-5.799734502633211,-5.139604531801664
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000031,think,canonical,,True,full_output,think_full,6,cross_model,256,256,2.7019963026046754,16.675806932151318,2.0608365535736084,189.3109588623047,605.9457399133569,16.651844213714064,0.0390625,-7.38946803154807,-4.386876877397299
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000031,think,canonical,,True,full_output,think_full,13,cross_model,256,256,4.280305862426758,16.961860839277506,2.8185014724731445,210.5207061767578,529.0511181480583,16.764921203801332,0.0390625,-12.29570463370844,-9.002450712025166
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000031,think,canonical,,True,full_output,think_full,20,cross_model,256,256,6.492033863067627,15.992717452347279,4.224584579467773,84.15496063232422,113.85476999938307,16.05938116060176,0.0703125,-4.3250439255202835,-2.2984582632780075
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000054,think,canonical,,True,full_output,think_full,6,cross_model,256,256,2.7019963026046754,19.766884510871023,0.9577670097351074,288.1323547363281,947.4944998648516,19.65907964765821,0.12109375,-0.5863468824482759,-3.5170001601800323
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000054,think,canonical,,True,full_output,think_full,13,cross_model,256,256,4.280305862426758,14.781465774867684,1.9706658124923706,81.79187774658203,153.62314557676453,14.639655032928047,0.11328125,0.19009944035803814,-2.1169230453670025
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000054,think,canonical,,True,full_output,think_full,20,cross_model,256,256,6.492033863067627,14.007928810082376,3.385011672973633,53.14020538330078,59.122716196293425,14.079582915682973,0.12890625,-2.477127993881547,-3.521796379238367
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000290,think,canonical,,True,full_output,think_full,6,per_sample,256,256,2.7019963026046754,16.05110622756183,1.3955423831939697,214.1269073486328,767.59735755879,15.974118074472397,0.16796875,6.632381444586808,5.092692501842976
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000290,think,canonical,,True,full_output,think_full,13,per_sample,256,256,4.280305862426758,13.930426020175219,2.659691333770752,99.9361343383789,201.0551151719196,13.964142620736268,0.15625,4.390904457073601,2.8136353082954884
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000290,think,canonical,,True,full_output,think_full,20,per_sample,256,256,6.492033863067627,14.543751038610935,4.275107383728027,58.224151611328125,77.6480462445073,14.532018331859422,0.12890625,2.7075127216672423,1.9940384104847908
Qwen_Qwen3-8B,8B,8.0,exp_a,constant_repetition,constant_repetition_apple,no_think,degenerate,constant_repetition,,full_output,no_think_full,6,cross_model,256,256,0.7628718376159668,5.989335821941495,1.8139678239822388,55.96054458618164,15.744533618124306,5.895601827727735,0.0,0.7079527935566501,1.0600456669926643
Qwen_Qwen3-8B,8B,8.0,exp_a,constant_repetition,constant_repetition_apple,no_think,degenerate,constant_repetition,,full_output,no_think_full,13,cross_model,256,256,1.4983511209487914,9.655847381800413,3.0175132751464844,252.8885040283203,246.31189593167323,9.181291244829387,0.0,-3.3932635289859596,-0.8133754134178162
Qwen_Qwen3-8B,8B,8.0,exp_a,constant_repetition,constant_repetition_apple,no_think,degenerate,constant_repetition,,full_output,no_think_full,20,cross_model,256,256,2.926697897911072,10.353843469172716,4.060516834259033,119.84640502929688,64.41309231976422,10.137008481943946,0.0,-0.3592946606927749,0.18060078471899033
Qwen_Qwen3-8B,8B,8.0,exp_a,constant_repetition,constant_repetition_data,no_think,degenerate,constant_repetition,,full_output,no_think_full,6,cross_model,256,256,0.7628718376159668,7.0635549779981375,2.306478261947632,246.85586547851562,232.15809055322694,6.5961259193317865,0.0,-2.0128153701450513,-0.7639472410082817
Qwen_Qwen3-8B,8B,8.0,exp_a,constant_repetition,constant_repetition_data,no_think,degenerate,constant_repetition,,full_output,no_think_full,6,per_sample,256,256,0.7628718376159668,7.0635549779981375,2.306478261947632,246.85586547851562,232.15809055322694,6.5961259193317865,0.0,-2.0128153701450513,-0.7639472410082817
Qwen_Qwen3-8B,8B,8.0,exp_a,constant_repetition,constant_repetition_data,no_think,degenerate,constant_repetition,,full_output,no_think_full,13,cross_model,256,256,1.4983511209487914,7.528054524213076,3.10813307762146,337.1596984863281,431.624246007845,6.884525044106551,0.0,-8.190756933897266,-5.6028589978814125
Qwen_Qwen3-8B,8B,8.0,exp_a,constant_repetition,constant_repetition_data,no_think,degenerate,constant_repetition,,full_output,no_think_full,13,per_sample,256,256,1.4983511209487914,7.528054524213076,3.10813307762146,337.1596984863281,431.624246007845,6.884525044106551,0.0,-8.190756933897266,-5.6028589978814125
Qwen_Qwen3-8B,8B,8.0,exp_a,constant_repetition,constant_repetition_data,no_think,degenerate,constant_repetition,,full_output,no_think_full,20,cross_model,256,256,2.926697897911072,7.8486401457339525,2.4286177158355713,74.80859375,24.05504450094301,7.719351598827254,0.00390625,-1.0389906033222656,-0.7335747070610523
Qwen_Qwen3-8B,8B,8.0,exp_a,constant_repetition,constant_repetition_data,no_think,degenerate,constant_repetition,,full_output,no_think_full,20,per_sample,256,256,2.926697897911072,7.8486401457339525,2.4286177158355713,74.80859375,24.05504450094301,7.719351598827254,0.00390625,-1.0389906033222656,-0.7335747070610523
Qwen_Qwen3-8B,8B,8.0,exp_a,constant_repetition,constant_repetition_null,no_think,degenerate,constant_repetition,,full_output,no_think_full,6,cross_model,256,256,0.7628718376159668,5.492401386611164,2.2231361865997314,107.219482421875,46.50108960908043,5.292238766613361,0.0,-0.48571785478245333,-0.12639816105365753
Qwen_Qwen3-8B,8B,8.0,exp_a,constant_repetition,constant_repetition_null,no_think,degenerate,constant_repetition,,full_output,no_think_full,13,cross_model,256,256,1.4983511209487914,8.798287125304341,2.834829330444336,531.8003540039062,1078.578934867279,7.765726918931813,0.0,-10.723374239081323,-7.078516907989979
Qwen_Qwen3-8B,8B,8.0,exp_a,constant_repetition,constant_repetition_null,no_think,degenerate,constant_repetition,,full_output,no_think_full,20,cross_model,256,256,2.926697897911072,8.459891415201128,3.281158447265625,125.58168029785156,62.260623190593606,8.234022282435397,0.0,-2.0125160939786997,-1.286030389368534
Qwen_Qwen3-8B,8B,8.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000135,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,6,cross_model,49,49,0.7628718376159668,12.229369139184756,2.7355706691741943,45.83195877075195,75.91097246420529,11.864855324228607,0.0,-5.652606788168145,-4.493906131157507
Qwen_Qwen3-8B,8B,8.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000135,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,13,cross_model,49,49,1.4983511209487914,11.912731559909119,4.744219779968262,35.93040084838867,27.13809708816988,11.621953914562862,0.0,-0.08550673893520498,-0.5315126639146079
Qwen_Qwen3-8B,8B,8.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000135,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,20,cross_model,49,49,2.926697897911072,12.173167014608579,5.428920745849609,29.94833755493164,22.593540969424108,11.936821281909944,0.0,1.0585013393479938,0.6885468776409436
Qwen_Qwen3-8B,8B,8.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000153,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,6,cross_model,71,71,0.7628718376159668,24.11832566496352,1.3164252042770386,112.29463195800781,661.5232690810386,23.682325160503385,0.0,-27.22526257866426,-24.56793263223436
Qwen_Qwen3-8B,8B,8.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000153,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,13,cross_model,71,71,1.4983511209487914,14.87511556920871,2.5877344608306885,51.07223892211914,106.08318060937566,14.625877966199601,0.0,-4.237261494000762,-3.9511108530892276
Qwen_Qwen3-8B,8B,8.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000153,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,20,cross_model,71,71,2.926697897911072,11.597532823052205,4.706343650817871,55.067527770996094,40.348799457306455,11.27646907397679,0.0,3.744326613878413,3.010709921518961
Qwen_Qwen3-8B,8B,8.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000180,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,6,cross_model,40,40,0.7628718376159668,14.01832549571991,4.615466594696045,38.402862548828125,79.0261439651548,13.58302087050218,0.0,-2.820026203481171,-0.9732198238372813
Qwen_Qwen3-8B,8B,8.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000180,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,13,cross_model,40,40,1.4983511209487914,12.621076571941376,4.7736382484436035,36.41929244995117,39.926073146138776,12.264711269965538,0.0,-0.43375039972911417,0.8606113433837894
Qwen_Qwen3-8B,8B,8.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000180,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,20,cross_model,40,40,2.926697897911072,12.969700253009796,6.743626117706299,35.925724029541016,43.436444592648805,12.720057976551546,0.0,3.177825278189117,1.8452461719512936
Qwen_Qwen3-8B,8B,8.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000850,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,6,per_sample,43,43,0.7628718376159668,13.624660913334337,4.197932243347168,49.17778015136719,87.79380496389462,13.07190736134847,0.0,-4.874990092271481,-6.877367453141646
Qwen_Qwen3-8B,8B,8.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000850,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,13,per_sample,43,43,1.4983511209487914,12.175061048463334,6.131945610046387,29.90458869934082,30.504539488995306,11.961249430974327,0.0,-4.006196342613433,-4.671496608040551
Qwen_Qwen3-8B,8B,8.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000850,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,20,per_sample,43,43,2.926697897911072,11.457392581673556,7.038823127746582,33.337646484375,17.77077769174255,11.24514675140381,0.0,1.2446140920384967,0.7415100877935235
Qwen_Qwen3-8B,8B,8.0,exp_a,short_cycle_repetition,short_cycle_repetition_01,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,6,cross_model,256,256,0.7628718376159668,5.240428282879293,2.0288162231445312,56.048458099365234,15.317853940861115,5.1366835206834445,0.0,1.242283719821576,1.0829366780817509
Qwen_Qwen3-8B,8B,8.0,exp_a,short_cycle_repetition,short_cycle_repetition_01,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,6,per_sample,256,256,0.7628718376159668,5.240428282879293,2.0288162231445312,56.048458099365234,15.317853940861115,5.1366835206834445,0.0,1.242283719821576,1.0829366780817509
Qwen_Qwen3-8B,8B,8.0,exp_a,short_cycle_repetition,short_cycle_repetition_01,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,13,cross_model,256,256,1.4983511209487914,5.02368205646053,1.801645278930664,25.96756362915039,5.665280548467466,4.9820605754153116,0.0,1.1317696274762523,1.1320833321660757
Qwen_Qwen3-8B,8B,8.0,exp_a,short_cycle_repetition,short_cycle_repetition_01,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,13,per_sample,256,256,1.4983511209487914,5.02368205646053,1.801645278930664,25.96756362915039,5.665280548467466,4.9820605754153116,0.0,1.1317696274762523,1.1320833321660757
Qwen_Qwen3-8B,8B,8.0,exp_a,short_cycle_repetition,short_cycle_repetition_01,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,20,cross_model,256,256,2.926697897911072,5.148134196177125,2.0645415782928467,27.025970458984375,5.506842416674619,5.109055563618126,0.0703125,0.7023455773919085,0.547521572560072
