model,model_label,model_sort_key,example_id,layer,delta_name,delta,think_correct,no_think_correct
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000697,20,think_answer_minus_no_think_answer,-0.3531770706176758,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000697,20,thinking_minus_think_answer,-1.1217803955078125,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000697,20,thinking_minus_no_think_answer,-1.4749574661254883,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000713,6,think_answer_minus_no_think_answer,-0.4726228713989258,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000713,6,thinking_minus_think_answer,4.029217720031738,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000713,6,thinking_minus_no_think_answer,3.5565948486328125,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000713,13,think_answer_minus_no_think_answer,0.6621952056884748,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000713,13,thinking_minus_think_answer,-1.657106399536131,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000713,13,thinking_minus_no_think_answer,-0.9949111938476562,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000713,20,think_answer_minus_no_think_answer,0.12482643127441406,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000713,20,thinking_minus_think_answer,0.16090869903564453,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000713,20,thinking_minus_no_think_answer,0.2857351303100586,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000740,6,think_answer_minus_no_think_answer,1.638882637023924,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000740,6,thinking_minus_think_answer,-2.342780113220213,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000740,6,thinking_minus_no_think_answer,-0.7038974761962891,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000740,13,think_answer_minus_no_think_answer,1.994370460510254,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000740,13,thinking_minus_think_answer,-2.794767379760742,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000740,13,thinking_minus_no_think_answer,-0.8003969192504883,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000740,20,think_answer_minus_no_think_answer,1.6073436737060565,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000740,20,thinking_minus_think_answer,-3.1527185440063477,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000740,20,thinking_minus_no_think_answer,-1.5453748703002912,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000759,6,think_answer_minus_no_think_answer,-1.9812965393066406,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000759,6,thinking_minus_think_answer,1.5064783096313459,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000759,6,thinking_minus_no_think_answer,-0.47481822967529475,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000759,13,think_answer_minus_no_think_answer,0.7672929763793945,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000759,13,thinking_minus_think_answer,-0.9532289505004883,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000759,13,thinking_minus_no_think_answer,-0.18593597412109375,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000759,20,think_answer_minus_no_think_answer,-0.0057010650634765625,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000759,20,thinking_minus_think_answer,0.4084959030151367,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000759,20,thinking_minus_no_think_answer,0.40279483795166016,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000760,6,think_answer_minus_no_think_answer,0.8959388732910138,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000760,6,thinking_minus_think_answer,0.5096616744995117,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000760,6,thinking_minus_no_think_answer,1.4056005477905256,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000760,13,think_answer_minus_no_think_answer,0.4529113769531268,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000760,13,thinking_minus_think_answer,-1.6925497055053729,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000760,13,thinking_minus_no_think_answer,-1.239638328552246,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000760,20,think_answer_minus_no_think_answer,-0.715363502502445,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000760,20,thinking_minus_think_answer,-0.08457565307617188,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000760,20,thinking_minus_no_think_answer,-0.7999391555786168,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000767,6,think_answer_minus_no_think_answer,1.0267887115478533,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000767,6,thinking_minus_think_answer,1.5024776458740234,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000767,6,thinking_minus_no_think_answer,2.5292663574218768,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000767,13,think_answer_minus_no_think_answer,0.11008262634277344,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000767,13,thinking_minus_think_answer,-0.6296854019165039,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000767,13,thinking_minus_no_think_answer,-0.5196027755737305,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000767,20,think_answer_minus_no_think_answer,-0.7312583923339862,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000767,20,thinking_minus_think_answer,0.6843566894531268,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000767,20,thinking_minus_no_think_answer,-0.046901702880859375,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000775,6,think_answer_minus_no_think_answer,0.1942901611328125,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000775,6,thinking_minus_think_answer,3.1802940368652344,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000775,6,thinking_minus_no_think_answer,3.374584197998047,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000775,13,think_answer_minus_no_think_answer,0.818781852722168,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000775,13,thinking_minus_think_answer,-0.7933282852172852,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000775,13,thinking_minus_no_think_answer,0.025453567504882812,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000775,20,think_answer_minus_no_think_answer,-0.30226802825927734,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000775,20,thinking_minus_think_answer,-0.04527854919433594,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000775,20,thinking_minus_no_think_answer,-0.3475465774536133,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000776,6,think_answer_minus_no_think_answer,1.1352729797363281,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000776,6,thinking_minus_think_answer,0.5222663879394549,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000776,6,thinking_minus_no_think_answer,1.657539367675783,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000776,13,think_answer_minus_no_think_answer,0.8536767959594709,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000776,13,thinking_minus_think_answer,-0.9832754135131836,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000776,13,thinking_minus_no_think_answer,-0.1295986175537127,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000776,20,think_answer_minus_no_think_answer,-0.9797477722167969,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000776,20,thinking_minus_think_answer,0.20575141906738104,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000776,20,thinking_minus_no_think_answer,-0.7739963531494158,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000781,6,think_answer_minus_no_think_answer,4.161603927612305,False,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000781,6,thinking_minus_think_answer,0.05343151092529297,False,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000781,6,thinking_minus_no_think_answer,4.215035438537598,False,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000781,13,think_answer_minus_no_think_answer,1.296328544616701,False,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000781,13,thinking_minus_think_answer,-1.447087287902832,False,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000781,13,thinking_minus_no_think_answer,-0.15075874328613104,False,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000781,20,think_answer_minus_no_think_answer,-0.15844345092773082,False,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000781,20,thinking_minus_think_answer,-1.3293380737304705,False,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000781,20,thinking_minus_no_think_answer,-1.4877815246582013,False,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000782,6,think_answer_minus_no_think_answer,-2.4903450012207013,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000782,6,thinking_minus_think_answer,4.036236763000488,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000782,6,thinking_minus_no_think_answer,1.545891761779787,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000782,13,think_answer_minus_no_think_answer,0.16907024383544744,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000782,13,thinking_minus_think_answer,-0.8425350189208949,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000782,13,thinking_minus_no_think_answer,-0.6734647750854474,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000782,20,think_answer_minus_no_think_answer,-1.1612443923950213,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000782,20,thinking_minus_think_answer,1.16548538208008,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000782,20,thinking_minus_no_think_answer,0.004240989685058594,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000795,6,think_answer_minus_no_think_answer,-2.040743827819824,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000795,6,thinking_minus_think_answer,3.9028196334838867,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000795,6,thinking_minus_no_think_answer,1.8620758056640625,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000795,13,think_answer_minus_no_think_answer,-1.658459663391115,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000795,13,thinking_minus_think_answer,-0.6709423065185547,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000795,13,thinking_minus_no_think_answer,-2.3294019699096697,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000795,20,think_answer_minus_no_think_answer,-0.9177341461181641,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000795,20,thinking_minus_think_answer,0.6869087219238281,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000795,20,thinking_minus_no_think_answer,-0.23082542419433594,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000814,6,think_answer_minus_no_think_answer,2.132345199584959,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000814,6,thinking_minus_think_answer,-5.875087738037109,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000814,6,thinking_minus_no_think_answer,-3.74274253845215,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000814,13,think_answer_minus_no_think_answer,-0.4521150588989258,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000814,13,thinking_minus_think_answer,-3.1120500564575195,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000814,13,thinking_minus_no_think_answer,-3.5641651153564453,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000814,20,think_answer_minus_no_think_answer,-1.250091552734375,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000814,20,thinking_minus_think_answer,-1.6427087783813477,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000814,20,thinking_minus_no_think_answer,-2.8928003311157227,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000828,6,think_answer_minus_no_think_answer,1.9723033905029332,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000828,6,thinking_minus_think_answer,4.796772956848143,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000828,6,thinking_minus_no_think_answer,6.769076347351076,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000828,13,think_answer_minus_no_think_answer,0.4778623580932617,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000828,13,thinking_minus_think_answer,-0.7708797454833984,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000828,13,thinking_minus_no_think_answer,-0.2930173873901367,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000828,20,think_answer_minus_no_think_answer,0.6108608245849609,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000828,20,thinking_minus_think_answer,0.9687662124633789,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000828,20,thinking_minus_no_think_answer,1.5796270370483398,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000829,6,think_answer_minus_no_think_answer,2.117255210876463,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000829,6,thinking_minus_think_answer,1.9750385284423846,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000829,6,thinking_minus_no_think_answer,4.092293739318848,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000829,13,think_answer_minus_no_think_answer,1.013710021972658,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000829,13,thinking_minus_think_answer,1.0608768463134766,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000829,13,thinking_minus_no_think_answer,2.0745868682861346,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000829,20,think_answer_minus_no_think_answer,-0.14485168457031072,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000829,20,thinking_minus_think_answer,17.859137535095208,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000829,20,thinking_minus_no_think_answer,17.7142858505249,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000830,6,think_answer_minus_no_think_answer,-2.1265268325805664,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000830,6,thinking_minus_think_answer,-4.563511848449707,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000830,6,thinking_minus_no_think_answer,-6.690038681030273,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000830,13,think_answer_minus_no_think_answer,-0.3113269805908203,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000830,13,thinking_minus_think_answer,-3.6507654190063477,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000830,13,thinking_minus_no_think_answer,-3.962092399597168,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000830,20,think_answer_minus_no_think_answer,-0.3764533996582049,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000830,20,thinking_minus_think_answer,6.476580619812012,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000830,20,thinking_minus_no_think_answer,6.100127220153807,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000848,6,think_answer_minus_no_think_answer,0.37538051605224787,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000848,6,thinking_minus_think_answer,1.229842185974121,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000848,6,thinking_minus_no_think_answer,1.605222702026369,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000848,13,think_answer_minus_no_think_answer,0.1333751678466797,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000848,13,thinking_minus_think_answer,-0.5995893478393572,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000848,13,thinking_minus_no_think_answer,-0.46621417999267756,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000848,20,think_answer_minus_no_think_answer,-0.40519237518310725,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000848,20,thinking_minus_think_answer,0.5455484390258789,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000848,20,thinking_minus_no_think_answer,0.14035606384277166,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000852,6,think_answer_minus_no_think_answer,-0.04013347625732422,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000852,6,thinking_minus_think_answer,-2.3778982162475604,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000852,6,thinking_minus_no_think_answer,-2.4180316925048846,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000852,13,think_answer_minus_no_think_answer,-0.7576828002929688,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000852,13,thinking_minus_think_answer,-2.3920965194702166,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000852,13,thinking_minus_no_think_answer,-3.1497793197631854,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000852,20,think_answer_minus_no_think_answer,-1.1070938110351562,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000852,20,thinking_minus_think_answer,-2.374948501586914,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000852,20,thinking_minus_no_think_answer,-3.4820423126220703,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000871,6,think_answer_minus_no_think_answer,1.8558025360107422,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000871,6,thinking_minus_think_answer,-0.4535198211669922,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000871,6,thinking_minus_no_think_answer,1.40228271484375,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000871,13,think_answer_minus_no_think_answer,1.6675071716308594,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000871,13,thinking_minus_think_answer,-2.0743064880371094,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000871,13,thinking_minus_no_think_answer,-0.40679931640625,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000871,20,think_answer_minus_no_think_answer,0.1613216400146502,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000871,20,thinking_minus_think_answer,-0.6902923583984375,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000871,20,thinking_minus_no_think_answer,-0.5289707183837873,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000875,6,think_answer_minus_no_think_answer,-1.2271451950073242,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000875,6,thinking_minus_think_answer,6.264888763427734,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000875,6,thinking_minus_no_think_answer,5.03774356842041,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000875,13,think_answer_minus_no_think_answer,-0.6874237060546893,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000875,13,thinking_minus_think_answer,-0.5765743255615217,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000875,13,thinking_minus_no_think_answer,-1.263998031616211,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000875,20,think_answer_minus_no_think_answer,-0.3297548294067383,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000875,20,thinking_minus_think_answer,16.850863456726074,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000875,20,thinking_minus_no_think_answer,16.521108627319336,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000891,6,think_answer_minus_no_think_answer,3.275852203369139,False,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000891,6,thinking_minus_think_answer,-1.8788805007934553,False,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000891,6,thinking_minus_no_think_answer,1.3969717025756836,False,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000891,13,think_answer_minus_no_think_answer,1.6028146743774414,False,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000891,13,thinking_minus_think_answer,-1.8015851974487305,False,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000891,13,thinking_minus_no_think_answer,-0.19877052307128906,False,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000891,20,think_answer_minus_no_think_answer,29.521636962890625,False,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000891,20,thinking_minus_think_answer,-29.797386169433594,False,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000891,20,thinking_minus_no_think_answer,-0.275749206542967,False,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000896,6,think_answer_minus_no_think_answer,1.2239952087402308,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000896,6,thinking_minus_think_answer,2.7587690353393572,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000896,6,thinking_minus_no_think_answer,3.982764244079588,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000896,13,think_answer_minus_no_think_answer,2.0664281845092773,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000896,13,thinking_minus_think_answer,-2.525232315063475,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000896,13,thinking_minus_no_think_answer,-0.45880413055419744,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000896,20,think_answer_minus_no_think_answer,0.6986627578735369,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000896,20,thinking_minus_think_answer,-0.7832555770874023,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000896,20,thinking_minus_no_think_answer,-0.08459281921386541,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000900,6,think_answer_minus_no_think_answer,-4.005684852600096,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000900,6,thinking_minus_think_answer,3.5278720855712873,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000900,6,thinking_minus_no_think_answer,-0.4778127670288086,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000900,13,think_answer_minus_no_think_answer,0.45670509338379084,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000900,13,thinking_minus_think_answer,-0.786196708679201,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000900,13,thinking_minus_no_think_answer,-0.32949161529541016,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000900,20,think_answer_minus_no_think_answer,0.033390045166015625,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000900,20,thinking_minus_think_answer,0.9466180801391602,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000900,20,thinking_minus_no_think_answer,0.9800081253051758,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000901,6,think_answer_minus_no_think_answer,-0.4720163345336932,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000901,6,thinking_minus_think_answer,-1.1158609390258754,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000901,6,thinking_minus_no_think_answer,-1.5878772735595685,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000901,13,think_answer_minus_no_think_answer,0.16713333129882812,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000901,13,thinking_minus_think_answer,-2.153164863586424,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000901,13,thinking_minus_no_think_answer,-1.9860315322875959,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000901,20,think_answer_minus_no_think_answer,-0.38104438781738104,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000901,20,thinking_minus_think_answer,-2.6558494567871094,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000901,20,thinking_minus_no_think_answer,-3.0368938446044904,False,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000911,6,think_answer_minus_no_think_answer,-0.7444448471069354,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000911,6,thinking_minus_think_answer,6.04764556884766,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000911,6,thinking_minus_no_think_answer,5.303200721740724,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000911,13,think_answer_minus_no_think_answer,0.5234031677246112,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000911,13,thinking_minus_think_answer,-1.3000583648681623,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000911,13,thinking_minus_no_think_answer,-0.7766551971435511,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000911,20,think_answer_minus_no_think_answer,-0.42032718658447266,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000911,20,thinking_minus_think_answer,-0.33362770080566406,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000911,20,thinking_minus_no_think_answer,-0.7539548873901367,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000913,6,think_answer_minus_no_think_answer,0.5490093231201172,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000913,6,thinking_minus_think_answer,-2.217310905456541,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000913,6,thinking_minus_no_think_answer,-1.668301582336424,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000913,13,think_answer_minus_no_think_answer,-0.13706779479980646,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000913,13,thinking_minus_think_answer,-2.191074371337887,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000913,13,thinking_minus_no_think_answer,-2.3281421661376935,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000913,20,think_answer_minus_no_think_answer,-1.5806207656860352,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000913,20,thinking_minus_think_answer,0.009328842163085938,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000913,20,thinking_minus_no_think_answer,-1.5712919235229492,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000914,6,think_answer_minus_no_think_answer,-0.019041061401368964,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000914,6,thinking_minus_think_answer,-0.4521131515502912,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000914,6,thinking_minus_no_think_answer,-0.47115421295166016,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000914,13,think_answer_minus_no_think_answer,0.7256250381469727,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000914,13,thinking_minus_think_answer,-1.5964202880859375,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000914,13,thinking_minus_no_think_answer,-0.8707952499389648,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000914,20,think_answer_minus_no_think_answer,-0.25438594818115234,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000914,20,thinking_minus_think_answer,16.67954444885254,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_000914,20,thinking_minus_no_think_answer,16.425158500671387,True,True
